Entity,Code,Year,Fossil fuels (TWh growth – sub method)
Sweden,SWE,1978,67.175
Sweden,SWE,1979,32.985
Sweden,SWE,1980,-50.198
Sweden,SWE,1981,-39.952
Sweden,SWE,1982,-21.465
Sweden,SWE,1983,-35.596
Sweden,SWE,1984,-7.029
Sweden,SWE,1985,24.324
Sweden,SWE,1986,22.127
Sweden,SWE,1987,-39.981
Sweden,SWE,1988,-16.158
Sweden,SWE,1989,-10.254
Sweden,SWE,1990,2.697
Sweden,SWE,1991,-31.927
Sweden,SWE,1992,8.978
Sweden,SWE,1993,-2.327
Sweden,SWE,1994,12.438
Sweden,SWE,1995,-10.561
Sweden,SWE,1996,18.247
Sweden,SWE,1997,-18.772
Sweden,SWE,1998,26.456
Sweden,SWE,1999,-10.4
Sweden,SWE,2000,-30.312
Sweden,SWE,2001,6.837
Sweden,SWE,2002,5.579
Sweden,SWE,2003,13.481
Sweden,SWE,2004,-8.095
Sweden,SWE,2005,-3.027
Sweden,SWE,2006,5.272
Sweden,SWE,2007,-7.003
Sweden,SWE,2008,-12.051
Sweden,SWE,2009,-13.513
Sweden,SWE,2010,12.101
Sweden,SWE,2011,-19.851
Sweden,SWE,2012,-8.002
Sweden,SWE,2013,-1.957
Sweden,SWE,2014,-6.748
Sweden,SWE,2015,-2.23
Sweden,SWE,2016,5.779
Sweden,SWE,2017,-1.616
Sweden,SWE,2018,-6.203
Sweden,SWE,2019,4.954
Switzerland,CHE,1966,3.519
Switzerland,CHE,1967,6.445
Switzerland,CHE,1968,11.534
Switzerland,CHE,1969,9.819
Switzerland,CHE,1970,15.262
Switzerland,CHE,1971,7.243
Switzerland,CHE,1972,3.471
Switzerland,CHE,1973,12.624
Switzerland,CHE,1974,-18.108
Switzerland,CHE,1975,-4.825
Switzerland,CHE,1976,5.977
Switzerland,CHE,1977,2.028
Switzerland,CHE,1978,4.33
Switzerland,CHE,1979,-5.731
Switzerland,CHE,1980,2.262
Switzerland,CHE,1981,-8.878
Switzerland,CHE,1982,-7.995
Switzerland,CHE,1983,13.043
Switzerland,CHE,1984,-2.105
Switzerland,CHE,1985,3.142
Switzerland,CHE,1986,13.201
Switzerland,CHE,1987,-8.592
Switzerland,CHE,1988,-0.148
Switzerland,CHE,1989,-4.647
Switzerland,CHE,1990,11.427
Switzerland,CHE,1991,4.125
Switzerland,CHE,1992,2.085
Switzerland,CHE,1993,-9.429
Switzerland,CHE,1994,4.725
Switzerland,CHE,1995,-9.024
Switzerland,CHE,1996,6.461
Switzerland,CHE,1997,6.462
Switzerland,CHE,1998,2.407
Switzerland,CHE,1999,-0.891
Switzerland,CHE,2000,-4.244
Switzerland,CHE,2001,11.637
Switzerland,CHE,2002,-8.951
Switzerland,CHE,2003,-2.343
Switzerland,CHE,2004,0.175
Switzerland,CHE,2005,3.637
Switzerland,CHE,2006,2.931
Switzerland,CHE,2007,-15.499
Switzerland,CHE,2008,10.834
Switzerland,CHE,2009,0.894
Switzerland,CHE,2010,-7.005
Switzerland,CHE,2011,-8.228
Switzerland,CHE,2012,5.334
Switzerland,CHE,2013,8.279
Switzerland,CHE,2014,-19.509
Switzerland,CHE,2015,3.581
Switzerland,CHE,2016,-5.55
Switzerland,CHE,2017,3.11
Switzerland,CHE,2018,-6.417
Switzerland,CHE,2019,3.514
Taiwan,TWN,1966,4.797
Taiwan,TWN,1967,6.971
Taiwan,TWN,1968,8.603
Taiwan,TWN,1969,6.816
Taiwan,TWN,1970,9.309
Taiwan,TWN,1971,26.875
Taiwan,TWN,1972,7.638
Taiwan,TWN,1973,25.065
Taiwan,TWN,1974,-11.013
Taiwan,TWN,1975,14.793
Taiwan,TWN,1976,41.659
Taiwan,TWN,1977,21.604
Taiwan,TWN,1978,33.079
Taiwan,TWN,1979,8.101
Taiwan,TWN,1980,15.746
Taiwan,TWN,1981,-32.52
Taiwan,TWN,1982,-5.401
Taiwan,TWN,1983,21.35
Taiwan,TWN,1984,5.597
Taiwan,TWN,1985,43.197
Taiwan,TWN,1986,39.611
Taiwan,TWN,1987,17.777
Taiwan,TWN,1988,55.705
Taiwan,TWN,1989,38.046
Taiwan,TWN,1990,17.69
Taiwan,TWN,1991,33.487
Taiwan,TWN,1992,30.512
Taiwan,TWN,1993,45.017
Taiwan,TWN,1994,36.628
Taiwan,TWN,1995,42.837
Taiwan,TWN,1996,27.171
Taiwan,TWN,1997,55.633
Taiwan,TWN,1998,45.037
Taiwan,TWN,1999,94.507
Taiwan,TWN,2000,20.812
Taiwan,TWN,2001,39.443
Taiwan,TWN,2002,39.318
Taiwan,TWN,2003,54.208
Taiwan,TWN,2004,55.86
Taiwan,TWN,2005,10.087
Taiwan,TWN,2006,26.111
Taiwan,TWN,2007,50.419
Taiwan,TWN,2008,-70.332
Taiwan,TWN,2009,-19.477
Taiwan,TWN,2010,66.801
Taiwan,TWN,2011,-15.46
Taiwan,TWN,2012,1.617
Taiwan,TWN,2013,24.543
Taiwan,TWN,2014,31.812
Taiwan,TWN,2015,-0.292
Taiwan,TWN,2016,29.291
Taiwan,TWN,2017,29.498
Taiwan,TWN,2018,4.944
Taiwan,TWN,2019,-51.181
Thailand,THA,1966,5.228
Thailand,THA,1967,4.186
Thailand,THA,1968,11.684
Thailand,THA,1969,4.064
Thailand,THA,1970,8.608
Thailand,THA,1971,6.472
Thailand,THA,1972,16.856
Thailand,THA,1973,5.012
Thailand,THA,1974,2.168
Thailand,THA,1975,7.57
Thailand,THA,1976,5.463
Thailand,THA,1977,12.738
Thailand,THA,1978,14.592
Thailand,THA,1979,4.251
Thailand,THA,1980,5.803
Thailand,THA,1981,-2.932
Thailand,THA,1982,1.12
Thailand,THA,1983,16.532
Thailand,THA,1984,15.685
Thailand,THA,1985,9.921
Thailand,THA,1986,7.694
Thailand,THA,1987,34.491
Thailand,THA,1988,29.366
Thailand,THA,1989,34.681
Thailand,THA,1990,57.532
Thailand,THA,1991,38.713
Thailand,THA,1992,42.318
Thailand,THA,1993,62.488
Thailand,THA,1994,58.393
Thailand,THA,1995,47.746
Thailand,THA,1996,78.48
Thailand,THA,1997,37.76
Thailand,THA,1998,-48.589
Thailand,THA,1999,51.067
Thailand,THA,2000,9.416
Thailand,THA,2001,39.274
Thailand,THA,2002,74.296
Thailand,THA,2003,70.656
Thailand,THA,2004,67.133
Thailand,THA,2005,34.652
Thailand,THA,2006,9.161
Thailand,THA,2007,45.367
Thailand,THA,2008,12.44
Thailand,THA,2009,36.325
Thailand,THA,2010,73.635
Thailand,THA,2011,38.725
Thailand,THA,2012,80.638
Thailand,THA,2013,21.526
Thailand,THA,2014,30.885
Thailand,THA,2015,43.431
Thailand,THA,2016,25.796
Thailand,THA,2017,14.52
Thailand,THA,2018,25.385
Thailand,THA,2019,-5.578
Trinidad and Tobago,TTO,1966,2.152
Trinidad and Tobago,TTO,1967,2.36
Trinidad and Tobago,TTO,1968,1.176
Trinidad and Tobago,TTO,1969,1.228
Trinidad and Tobago,TTO,1970,4.138
Trinidad and Tobago,TTO,1971,0.368
Trinidad and Tobago,TTO,1972,17.084
Trinidad and Tobago,TTO,1973,-0.488
Trinidad and Tobago,TTO,1974,-2.259
Trinidad and Tobago,TTO,1975,-11.544
Trinidad and Tobago,TTO,1976,5.972
Trinidad and Tobago,TTO,1977,2.164
Trinidad and Tobago,TTO,1978,0.366
Trinidad and Tobago,TTO,1979,-6.572
Trinidad and Tobago,TTO,1980,-1.904
Trinidad and Tobago,TTO,1981,2.703
Trinidad and Tobago,TTO,1982,8.836
Trinidad and Tobago,TTO,1983,-1.44
Trinidad and Tobago,TTO,1984,-0.821
Trinidad and Tobago,TTO,1985,1.903
Trinidad and Tobago,TTO,1986,2.32
Trinidad and Tobago,TTO,1987,-3.454
Trinidad and Tobago,TTO,1988,5.753
Trinidad and Tobago,TTO,1989,-1.029
Trinidad and Tobago,TTO,1990,6.863
Trinidad and Tobago,TTO,1991,-0.192
Trinidad and Tobago,TTO,1992,4.042
Trinidad and Tobago,TTO,1993,3.977
Trinidad and Tobago,TTO,1994,4.613
Trinidad and Tobago,TTO,1995,6.926
Trinidad and Tobago,TTO,1996,11.88
Trinidad and Tobago,TTO,1997,-0.029
Trinidad and Tobago,TTO,1998,1.516
Trinidad and Tobago,TTO,1999,11.398
Trinidad and Tobago,TTO,2000,5.14
Trinidad and Tobago,TTO,2001,9.356
Trinidad and Tobago,TTO,2002,10.927
Trinidad and Tobago,TTO,2003,16.895
Trinidad and Tobago,TTO,2004,15.521
Trinidad and Tobago,TTO,2005,12.393
Trinidad and Tobago,TTO,2006,30.885
Trinidad and Tobago,TTO,2007,6.72
Trinidad and Tobago,TTO,2008,-3.262
Trinidad and Tobago,TTO,2009,-1.807
Trinidad and Tobago,TTO,2010,17.46
Trinidad and Tobago,TTO,2011,-4.197
Trinidad and Tobago,TTO,2012,-3.573
Trinidad and Tobago,TTO,2013,4.195
Trinidad and Tobago,TTO,2014,-1.185
Trinidad and Tobago,TTO,2015,-6.811
Trinidad and Tobago,TTO,2016,-25.07
Trinidad and Tobago,TTO,2017,12.053
Trinidad and Tobago,TTO,2018,-11.104
Trinidad and Tobago,TTO,2019,0.076
Turkey,TUR,1966,12.942
Turkey,TUR,1967,3.335
Turkey,TUR,1968,15.519
Turkey,TUR,1969,10.805
Turkey,TUR,1970,9.913
Turkey,TUR,1971,16.963
Turkey,TUR,1972,17.244
Turkey,TUR,1973,25.883
Turkey,TUR,1974,1.817
Turkey,TUR,1975,16.434
Turkey,TUR,1976,22.39
Turkey,TUR,1977,24.123
Turkey,TUR,1978,14.444
Turkey,TUR,1979,-20.109
Turkey,TUR,1980,8.132
Turkey,TUR,1981,-0.974
Turkey,TUR,1982,23.258
Turkey,TUR,1983,19.382
Turkey,TUR,1984,11.768
Turkey,TUR,1985,32.519
Turkey,TUR,1986,35.013
Turkey,TUR,1987,38.905
Turkey,TUR,1988,17.21
Turkey,TUR,1989,22.801
Turkey,TUR,1990,28.936
Turkey,TUR,1991,12.969
Turkey,TUR,1992,18.098
Turkey,TUR,1993,30.492
Turkey,TUR,1994,-10.764
Turkey,TUR,1995,60.409
Turkey,TUR,1996,50.097
Turkey,TUR,1997,37.25
Turkey,TUR,1998,13.695
Turkey,TUR,1999,0.785
Turkey,TUR,2000,66.174
Turkey,TUR,2001,-58.457
Turkey,TUR,2002,46.396
Turkey,TUR,2003,46.684
Turkey,TUR,2004,34.164
Turkey,TUR,2005,41.621
Turkey,TUR,2006,95.976
Turkey,TUR,2007,92.197
Turkey,TUR,2008,10.297
Turkey,TUR,2009,6.216
Turkey,TUR,2010,17.42
Turkey,TUR,2011,80.388
Turkey,TUR,2012,64.122
Turkey,TUR,2013,-23.701
Turkey,TUR,2014,91.854
Turkey,TUR,2015,59.231
Turkey,TUR,2016,64.567
Turkey,TUR,2017,109.241
Turkey,TUR,2018,-48.415
Turkey,TUR,2019,-34.337
Turkmenistan,TKM,1986,35.003
Turkmenistan,TKM,1987,-0.924
Turkmenistan,TKM,1988,1.2
Turkmenistan,TKM,1989,4.907
Turkmenistan,TKM,1990,-31.399
Turkmenistan,TKM,1991,4.099
Turkmenistan,TKM,1992,-7.023
Turkmenistan,TKM,1993,-26.681
Turkmenistan,TKM,1994,8.164
Turkmenistan,TKM,1995,-23.074
Turkmenistan,TKM,1996,49.027
Turkmenistan,TKM,1997,-36.64
Turkmenistan,TKM,1998,29.363
Turkmenistan,TKM,1999,-6.776
Turkmenistan,TKM,2000,-22.531
Turkmenistan,TKM,2001,31.417
Turkmenistan,TKM,2002,-23.672
Turkmenistan,TKM,2003,48.554
Turkmenistan,TKM,2004,-1.712
Turkmenistan,TKM,2005,2.194
Turkmenistan,TKM,2006,1.862
Turkmenistan,TKM,2007,-5.29
Turkmenistan,TKM,2008,-31.117
Turkmenistan,TKM,2009,89.546
Turkmenistan,TKM,2010,17.965
Turkmenistan,TKM,2011,27.431
Turkmenistan,TKM,2012,24.966
Turkmenistan,TKM,2013,-33.723
Turkmenistan,TKM,2014,9.79
Turkmenistan,TKM,2015,54.779
Turkmenistan,TKM,2016,-3.286
Turkmenistan,TKM,2017,-3.438
Turkmenistan,TKM,2018,38.969
Turkmenistan,TKM,2019,36.955
Ukraine,UKR,1986,42.528
Ukraine,UKR,1987,40.781
Ukraine,UKR,1988,-65.27
Ukraine,UKR,1989,-102.4
Ukraine,UKR,1990,416.975
Ukraine,UKR,1991,-235.618
Ukraine,UKR,1992,-363.255
Ukraine,UKR,1993,-405.096
Ukraine,UKR,1994,-320.061
Ukraine,UKR,1995,-65.186
Ukraine,UKR,1996,-87.147
Ukraine,UKR,1997,-98.526
Ukraine,UKR,1998,-39.427
Ukraine,UKR,1999,20.25
Ukraine,UKR,2000,-0.979
Ukraine,UKR,2001,-18.203
Ukraine,UKR,2002,-10.474
Ukraine,UKR,2003,30.951
Ukraine,UKR,2004,-19.036
Ukraine,UKR,2005,2.248
Ukraine,UKR,2006,18.104
Ukraine,UKR,2007,-7.489
Ukraine,UKR,2008,-46.302
Ukraine,UKR,2009,-215.849
Ukraine,UKR,2010,73.928
Ukraine,UKR,2011,59.07
Ukraine,UKR,2012,-34.991
Ukraine,UKR,2013,-64.719
Ukraine,UKR,2014,-162.469
Ukraine,UKR,2015,-193.788
Ukraine,UKR,2016,60.297
Ukraine,UKR,2017,-88.108
Ukraine,UKR,2018,23.134
Ukraine,UKR,2019,-31.092
United Arab Emirates,ARE,1966,0.058
United Arab Emirates,ARE,1967,4.495
United Arab Emirates,ARE,1968,1.538
United Arab Emirates,ARE,1969,0.024
United Arab Emirates,ARE,1970,2.637
United Arab Emirates,ARE,1971,5.032
United Arab Emirates,ARE,1972,1.012
United Arab Emirates,ARE,1973,4.643
United Arab Emirates,ARE,1974,2.002
United Arab Emirates,ARE,1975,1.564
United Arab Emirates,ARE,1976,6.331
United Arab Emirates,ARE,1977,19.441
United Arab Emirates,ARE,1978,7.68
United Arab Emirates,ARE,1979,10.06
United Arab Emirates,ARE,1980,40.909
United Arab Emirates,ARE,1981,18.263
United Arab Emirates,ARE,1982,10.328
United Arab Emirates,ARE,1983,-5.183
United Arab Emirates,ARE,1984,32.411
United Arab Emirates,ARE,1985,39.332
United Arab Emirates,ARE,1986,42.977
United Arab Emirates,ARE,1987,28.645
United Arab Emirates,ARE,1988,28.761
United Arab Emirates,ARE,1989,38.305
United Arab Emirates,ARE,1990,4.899
United Arab Emirates,ARE,1991,75.963
United Arab Emirates,ARE,1992,-14.119
United Arab Emirates,ARE,1993,16.73
United Arab Emirates,ARE,1994,41.382
United Arab Emirates,ARE,1995,20.309
United Arab Emirates,ARE,1996,14.973
United Arab Emirates,ARE,1997,22.103
United Arab Emirates,ARE,1998,12.355
United Arab Emirates,ARE,1999,4.355
United Arab Emirates,ARE,2000,-2.198
United Arab Emirates,ARE,2001,5.95
United Arab Emirates,ARE,2002,50.563
United Arab Emirates,ARE,2003,39.472
United Arab Emirates,ARE,2004,44.007
United Arab Emirates,ARE,2005,29.375
United Arab Emirates,ARE,2006,36.862
United Arab Emirates,ARE,2007,76.743
United Arab Emirates,ARE,2008,119.992
United Arab Emirates,ARE,2009,-11.953
United Arab Emirates,ARE,2010,44.491
United Arab Emirates,ARE,2011,53.288
United Arab Emirates,ARE,2012,51.534
United Arab Emirates,ARE,2013,57.976
United Arab Emirates,ARE,2014,-5.696
United Arab Emirates,ARE,2015,113.538
United Arab Emirates,ARE,2016,48.043
United Arab Emirates,ARE,2017,14.876
United Arab Emirates,ARE,2018,22.275
United Arab Emirates,ARE,2019,1.184
United Kingdom,GBR,1966,-2.92
United Kingdom,GBR,1967,-9.001
United Kingdom,GBR,1968,78.384
United Kingdom,GBR,1969,80.356
United Kingdom,GBR,1970,57.361
United Kingdom,GBR,1971,-48.113
United Kingdom,GBR,1972,31.656
United Kingdom,GBR,1973,128.928
United Kingdom,GBR,1974,-150.54
United Kingdom,GBR,1975,-134.937
United Kingdom,GBR,1976,30.539
United Kingdom,GBR,1977,36.341
United Kingdom,GBR,1978,21.835
United Kingdom,GBR,1979,113.084
United Kingdom,GBR,1980,-228.235
United Kingdom,GBR,1981,-69.993
United Kingdom,GBR,1982,-47.402
United Kingdom,GBR,1983,-7.66
United Kingdom,GBR,1984,-12.49
United Kingdom,GBR,1985,78.839
United Kingdom,GBR,1986,69.642
United Kingdom,GBR,1987,8.502
United Kingdom,GBR,1988,7.366
United Kingdom,GBR,1989,-20.164
United Kingdom,GBR,1990,33.75
United Kingdom,GBR,1991,40.646
United Kingdom,GBR,1992,-36.928
United Kingdom,GBR,1993,-4.493
United Kingdom,GBR,1994,-31.669
United Kingdom,GBR,1995,7.628
United Kingdom,GBR,1996,110.466
United Kingdom,GBR,1997,-60.618
United Kingdom,GBR,1998,19.868
United Kingdom,GBR,1999,-4.007
United Kingdom,GBR,2000,49.675
United Kingdom,GBR,2001,18.235
United Kingdom,GBR,2002,-56.834
United Kingdom,GBR,2003,37.732
United Kingdom,GBR,2004,30.084
United Kingdom,GBR,2005,18.277
United Kingdom,GBR,2006,-19.346
United Kingdom,GBR,2007,-50.914
United Kingdom,GBR,2008,-28.864
United Kingdom,GBR,2009,-179.71
United Kingdom,GBR,2010,75.037
United Kingdom,GBR,2011,-174.393
United Kingdom,GBR,2012,13.149
United Kingdom,GBR,2013,-42.479
United Kingdom,GBR,2014,-147.637
United Kingdom,GBR,2015,-34.664
United Kingdom,GBR,2016,-27.824
United Kingdom,GBR,2017,-39.338
United Kingdom,GBR,2018,-23.754
United Kingdom,GBR,2019,-38.184
United States,USA,1966,809.085
United States,USA,1967,453.697
United States,USA,1968,947.767
United States,USA,1969,819.511
United States,USA,1970,585.627
United States,USA,1971,281.599
United States,USA,1972,894.057
United States,USA,1973,723.073
United States,USA,1974,-688.836
United States,USA,1975,-655.067
United States,USA,1976,1047.828
United States,USA,1977,541.965
United States,USA,1978,-149.953
United States,USA,1979,310.81
United States,USA,1980,-759.832
United States,USA,1981,-629.669
United States,USA,1982,-1001.247
United States,USA,1983,-190.933
United States,USA,1984,935.983
United States,USA,1985,-104.042
United States,USA,1986,0.012
United States,USA,1987,670.127
United States,USA,1988,825.911
United States,USA,1989,362.016
United States,USA,1990,-180.607
United States,USA,1991,-134.262
United States,USA,1992,403.985
United States,USA,1993,413.238
United States,USA,1994,397.521
United States,USA,1995,276.18
United States,USA,1996,712.976
United States,USA,1997,292.428
United States,USA,1998,126.282
United States,USA,1999,297.41
United States,USA,2000,625.106
United States,USA,2001,-480.145
United States,USA,2002,197.339
United States,USA,2003,98.565
United States,USA,2004,459.031
United States,USA,2005,13.553
United States,USA,2006,-326.921
United States,USA,2007,390.875
United States,USA,2008,-786.925
United States,USA,2009,-1394.278
United States,USA,2010,779.038
United States,USA,2011,-427.592
United States,USA,2012,-548.898
United States,USA,2013,531.954
United States,USA,2014,210.161
United States,USA,2015,-269.564
United States,USA,2016,-241.506
United States,USA,2017,-97.226
United States,USA,2018,864.75
United States,USA,2019,-305.371
Uzbekistan,UZB,1986,-5.451
Uzbekistan,UZB,1987,3.527
Uzbekistan,UZB,1988,28.454
Uzbekistan,UZB,1989,12.589
Uzbekistan,UZB,1990,-16.436
Uzbekistan,UZB,1991,8.142
Uzbekistan,UZB,1992,-25.868
Uzbekistan,UZB,1993,34.416
Uzbekistan,UZB,1994,-8.757
Uzbekistan,UZB,1995,-7.101
Uzbekistan,UZB,1996,15.071
Uzbekistan,UZB,1997,-3.269
Uzbekistan,UZB,1998,0.516
Uzbekistan,UZB,1999,67.49
Uzbekistan,UZB,2000,8.851
Uzbekistan,UZB,2001,1.213
Uzbekistan,UZB,2002,13.423
Uzbekistan,UZB,2003,-45.779
Uzbekistan,UZB,2004,8.884
Uzbekistan,UZB,2005,-16.555
Uzbekistan,UZB,2006,-35.91
Uzbekistan,UZB,2007,30.286
Uzbekistan,UZB,2008,-27.1
Uzbekistan,UZB,2009,-3.367
Uzbekistan,UZB,2010,-8.046
Uzbekistan,UZB,2011,31.334
Uzbekistan,UZB,2012,-14.786
Uzbekistan,UZB,2013,2.437
Uzbekistan,UZB,2014,21.066
Uzbekistan,UZB,2015,-26.06
Uzbekistan,UZB,2016,-33.477
Uzbekistan,UZB,2017,-0.68
Uzbekistan,UZB,2018,17.703
Uzbekistan,UZB,2019,-13.986
Venezuela,VEN,1966,1.745
Venezuela,VEN,1967,9.796
Venezuela,VEN,1968,12.829
Venezuela,VEN,1969,1.133
Venezuela,VEN,1970,-0.601
Venezuela,VEN,1971,-0.066
Venezuela,VEN,1972,11.167
Venezuela,VEN,1973,34.169
Venezuela,VEN,1974,5.124
Venezuela,VEN,1975,7.806
Venezuela,VEN,1976,22.872
Venezuela,VEN,1977,32.483
Venezuela,VEN,1978,7.684
Venezuela,VEN,1979,31.968
Venezuela,VEN,1980,47.544
Venezuela,VEN,1981,15.577
Venezuela,VEN,1982,7.246
Venezuela,VEN,1983,-8.358
Venezuela,VEN,1984,3.001
Venezuela,VEN,1985,6.247
Venezuela,VEN,1986,30.048
Venezuela,VEN,1987,-17.237
Venezuela,VEN,1988,12.572
Venezuela,VEN,1989,3.368
Venezuela,VEN,1990,28.642
Venezuela,VEN,1991,-18.265
Venezuela,VEN,1992,41.904
Venezuela,VEN,1993,-7.569
Venezuela,VEN,1994,44.417
Venezuela,VEN,1995,20.578
Venezuela,VEN,1996,-25.622
Venezuela,VEN,1997,30.377
Venezuela,VEN,1998,43.438
Venezuela,VEN,1999,-35.287
Venezuela,VEN,2000,8.663
Venezuela,VEN,2001,54.144
Venezuela,VEN,2002,1.778
Venezuela,VEN,2003,-84.96
Venezuela,VEN,2004,59.081
Venezuela,VEN,2005,17.825
Venezuela,VEN,2006,84.912
Venezuela,VEN,2007,2.772
Venezuela,VEN,2008,23.618
Venezuela,VEN,2009,-0.547
Venezuela,VEN,2010,-30.697
Venezuela,VEN,2011,26.554
Venezuela,VEN,2012,44.596
Venezuela,VEN,2013,-27.938
Venezuela,VEN,2014,-19.844
Venezuela,VEN,2015,-18.665
Venezuela,VEN,2016,-54.251
Venezuela,VEN,2017,-30.361
Venezuela,VEN,2018,-104.815
Venezuela,VEN,2019,-78.523
Vietnam,VNM,1966,21.879
Vietnam,VNM,1967,19.341
Vietnam,VNM,1968,2.477
Vietnam,VNM,1969,13.147
Vietnam,VNM,1970,3.576
Vietnam,VNM,1971,-9.86
Vietnam,VNM,1972,-1.923
Vietnam,VNM,1973,4.348
Vietnam,VNM,1974,-21.187
Vietnam,VNM,1975,6.624
Vietnam,VNM,1976,-28.953
Vietnam,VNM,1977,2.631
Vietnam,VNM,1978,0.989
Vietnam,VNM,1979,2.82
Vietnam,VNM,1980,5.39
Vietnam,VNM,1981,0.068
Vietnam,VNM,1982,3.54
Vietnam,VNM,1983,3.627
Vietnam,VNM,1984,-0.576
Vietnam,VNM,1985,-0.02
Vietnam,VNM,1986,5.972
Vietnam,VNM,1987,8.484
Vietnam,VNM,1988,-1.213
Vietnam,VNM,1989,-9.701
Vietnam,VNM,1990,0.997
Vietnam,VNM,1991,-1.465
Vietnam,VNM,1992,4.536
Vietnam,VNM,1993,9.87
Vietnam,VNM,1994,7.646
Vietnam,VNM,1995,13.51
Vietnam,VNM,1996,14.389
Vietnam,VNM,1997,23.245
Vietnam,VNM,1998,15.059
Vietnam,VNM,1999,-1.823
Vietnam,VNM,2000,23.335
Vietnam,VNM,2001,17.273
Vietnam,VNM,2002,22.9
Vietnam,VNM,2003,18.767
Vietnam,VNM,2004,66.018
Vietnam,VNM,2005,23.676
Vietnam,VNM,2006,-39.43
Vietnam,VNM,2007,23.624
Vietnam,VNM,2008,78.642
Vietnam,VNM,2009,-2.118
Vietnam,VNM,2010,67.021
Vietnam,VNM,2011,39.792
Vietnam,VNM,2012,-1.524
Vietnam,VNM,2013,30.771
Vietnam,VNM,2014,52.411
Vietnam,VNM,2015,92.001
Vietnam,VNM,2016,38.147
Vietnam,VNM,2017,1.52
Vietnam,VNM,2018,123.706
Vietnam,VNM,2019,147.671
World,OWID_WRL,1966,2136.74
World,OWID_WRL,1967,1636.07
World,OWID_WRL,1968,2695.515
World,OWID_WRL,1969,3188.095
World,OWID_WRL,1970,3172.426
World,OWID_WRL,1971,2081.533
World,OWID_WRL,1972,2930.663
World,OWID_WRL,1973,3397.052
World,OWID_WRL,1974,-179.967
World,OWID_WRL,1975,23.304
World,OWID_WRL,1976,3439.204
World,OWID_WRL,1977,2143.299
World,OWID_WRL,1978,1962.564
World,OWID_WRL,1979,2328.389
World,OWID_WRL,1980,-834.674
World,OWID_WRL,1981,-832.157
World,OWID_WRL,1982,-789.543
World,OWID_WRL,1983,665.411
World,OWID_WRL,1984,2923.317
World,OWID_WRL,1985,1396.394
World,OWID_WRL,1986,1442.391
World,OWID_WRL,1987,2511.716
World,OWID_WRL,1988,2764.967
World,OWID_WRL,1989,1628.53
World,OWID_WRL,1990,686.443
World,OWID_WRL,1991,239.745
World,OWID_WRL,1992,651.073
World,OWID_WRL,1993,82.363
World,OWID_WRL,1994,1058.369
World,OWID_WRL,1995,1405.753
World,OWID_WRL,1996,2608.48
World,OWID_WRL,1997,858.346
World,OWID_WRL,1998,447.483
World,OWID_WRL,1999,1547.347
World,OWID_WRL,2000,2345.113
World,OWID_WRL,2001,1147.216
World,OWID_WRL,2002,2175.143
World,OWID_WRL,2003,4221.287
World,OWID_WRL,2004,4797.584
World,OWID_WRL,2005,3803.333
World,OWID_WRL,2006,3154.204
World,OWID_WRL,2007,3891.68
World,OWID_WRL,2008,855.622
World,OWID_WRL,2009,-2147.294
World,OWID_WRL,2010,5477.97
World,OWID_WRL,2011,3247.911
World,OWID_WRL,2012,1623.049
World,OWID_WRL,2013,1886.02
World,OWID_WRL,2014,514.251
World,OWID_WRL,2015,553.902
World,OWID_WRL,2016,1189.562
World,OWID_WRL,2017,1806.839
World,OWID_WRL,2018,3294.567
World,OWID_WRL,2019,954.37
